委托单位编码,委托单位名称,单据编号,单据类型,交易类型,币种,金额,优先级,超期状态,单据日期,任务类型,工作组,处理人,作业状态,入池时间,入组时间,提取时间,通过时间,是否全电发票,收单状态,实物状态,共享中心,服务目录,自动审批状态,任务量
A05,示例集团·戊公司,AP-2026-001716,应付发票,其他专项付款单,人民币,45556.11,,--,2026-04-20,FSSC审核岗,应付成本组,审核员04,审核通过,2026-04-09 20:32:44,2026-04-09 20:33:32,2026-04-09 20:40:29,2026-04-10 00:49:32,,--,,示例集团财务共享中心（本部）,其他专项付款单,非自动审批,1
A09,示例集团·壬公司,AP-2026-001717,付款单,其他专项付款单,人民币,66513.96,,--,2026-04-07,FSSC审核岗,应付成本组,审核员03,审核通过,2026-01-26 12:57:48,2026-01-26 12:57:52,2026-01-26 13:00:40,2026-01-26 17:25:52,,--,,示例集团财务共享中心（本部）,其他专项付款单,非自动审批,1
A09,示例集团·壬公司,AP-2026-001717,付款单,其他专项付款单,人民币,3798.42,,--,2026-04-07,FSSC审核岗,应付成本组,审核员03,审核通过,2026-01-26 12:57:48,2026-01-26 12:57:52,2026-01-26 13:04:58,2026-01-26 17:18:52,,--,,示例集团财务共享中心（本部）,其他专项付款单,非自动审批,1
A03,示例集团·丙公司,AP-2026-001718,付款单,应付付款单（材料采购）,人民币,381672.94,,--,2026-06-28,FSSC审核岗,应付成本组,审核员02,审核通过,2026-01-12 09:20:07,2026-01-12 09:20:52,2026-01-12 09:29:52,2026-01-12 11:17:52,,--,,示例集团财务共享中心（本部）,应付付款单（材料采购）,非自动审批,1
A01,示例集团·甲公司,AP-2026-001719,付款单,应付付款单（差旅费）,人民币,60440.42,,--,2026-01-21,FSSC审核岗,应付成本组,审核员06,审核通过,2026-06-28 12:47:53,2026-06-28 12:48:46,2026-06-28 12:53:15,2026-06-28 14:44:46,,--,,示例集团财务共享中心（本部）,应付付款单（差旅费）,非自动审批,1
A01,示例集团·甲公司,AP-2026-001719,付款单,应付付款单（差旅费）,人民币,108552.51,,--,2026-01-21,FSSC审核岗,应付成本组,审核员06,审核通过,2026-06-28 12:47:53,2026-06-28 12:48:46,2026-06-28 12:55:47,2026-06-28 16:23:46,,--,,示例集团财务共享中心（本部）,应付付款单（差旅费）,非自动审批,1
A09,示例集团·壬公司,AP-2026-001720,付款单,应付付款单（材料采购）,人民币,709544.08,,--,2026-02-26,FSSC审核岗,应付成本组,审核员04,审核通过,2026-02-14 13:15:33,2026-02-14 13:17:30,2026-02-14 13:20:07,2026-02-14 15:25:30,,--,,示例集团财务共享中心（本部）,应付付款单（材料采购）,非自动审批,1
A09,示例集团·壬公司,AP-2026-001720,付款单,应付付款单（材料采购）,人民币,110030.61,,--,2026-02-26,FSSC审核岗,应付成本组,审核员04,审核通过,2026-02-14 13:15:33,2026-02-14 13:17:30,2026-02-14 13:24:00,2026-02-14 15:23:30,,--,,示例集团财务共享中心（本部）,应付付款单（材料采购）,非自动审批,1
A13,示例集团·子公司丙,AP-2026-001721,通用报销单,其他专项付款单,人民币,6933.57,,--,2026-02-28,FSSC审核岗,应付成本组,审核员04,审核通过,2026-03-03 08:48:08,2026-03-03 08:48:48,2026-03-03 08:50:50,2026-03-03 13:13:48,,--,,示例集团财务共享中心（本部）,其他专项付款单,非自动审批,1
A13,示例集团·子公司丙,AP-2026-001721,通用报销单,其他专项付款单,人民币,53049.4,,--,2026-02-28,FSSC审核岗,应付成本组,审核员04,审核通过,2026-03-03 08:48:08,2026-03-03 08:48:48,2026-03-03 08:54:41,2026-03-03 11:33:48,,--,,示例集团财务共享中心（本部）,其他专项付款单,非自动审批,1
A13,示例集团·子公司丙,AP-2026-001721,通用报销单,其他专项付款单,人民币,154020.86,,--,2026-02-28,FSSC审核岗,应付成本组,审核员04,审核通过,2026-03-03 08:48:08,2026-03-03 08:48:48,2026-03-03 08:56:29,2026-03-03 12:47:48,,--,,示例集团财务共享中心（本部）,其他专项付款单,非自动审批,1
A06,示例集团·己公司,AP-2026-001722,付款单,其他专项付款单,人民币,64814.21,,--,2026-02-03,FSSC审核岗,应付成本组,审核员06,审核通过,2026-03-22 13:33:01,2026-03-22 13:33:59,2026-03-22 13:40:08,2026-03-22 16:05:59,,--,,示例集团财务共享中心（本部）,其他专项付款单,非自动审批,1
A06,示例集团·己公司,AP-2026-001722,付款单,其他专项付款单,人民币,653142.14,,--,2026-02-03,FSSC审核岗,应付成本组,审核员06,审核通过,2026-03-22 13:33:01,2026-03-22 13:33:59,2026-03-22 13:38:40,2026-03-22 15:20:59,,--,,示例集团财务共享中心（本部）,其他专项付款单,非自动审批,1
A15,示例集团·子公司戊,AP-2026-001723,付款单,应付付款单（材料采购）,人民币,18063.58,,--,2026-05-14,FSSC审核岗,应付成本组,审核员06,审核通过,2026-06-01 12:47:16,2026-06-01 12:48:31,2026-06-01 12:56:06,2026-06-01 16:30:31,,--,,示例集团财务共享中心（本部）,应付付款单（材料采购）,非自动审批,1
A15,示例集团·子公司戊,AP-2026-001723,付款单,应付付款单（材料采购）,人民币,342207.15,,--,2026-05-14,FSSC审核岗,应付成本组,审核员06,审核通过,2026-06-01 12:47:16,2026-06-01 12:48:31,2026-06-01 12:55:18,2026-06-01 16:22:31,,--,,示例集团财务共享中心（本部）,应付付款单（材料采购）,非自动审批,1
A09,示例集团·壬公司,AP-2026-001724,付款单,应付付款单（差旅费）,人民币,193821.8,,--,2026-03-05,FSSC审核岗,应付成本组,审核员03,审核驳回,2026-04-20 17:23:35,2026-04-20 17:24:58,2026-04-20 17:27:54,--,,--,,示例集团财务共享中心（本部）,应付付款单（差旅费）,非自动审批,1
A09,示例集团·壬公司,AP-2026-001724,付款单,应付付款单（差旅费）,人民币,67797.01,,--,2026-03-05,FSSC审核岗,应付成本组,审核员03,审核驳回,2026-04-20 17:23:35,2026-04-20 17:24:58,2026-04-20 17:32:00,--,,--,,示例集团财务共享中心（本部）,应付付款单（差旅费）,非自动审批,1
A09,示例集团·壬公司,AP-2026-001724,付款单,应付付款单（差旅费）,人民币,95211.97,,--,2026-03-05,FSSC审核岗,应付成本组,审核员03,审核驳回,2026-04-20 17:23:35,2026-04-20 17:24:58,2026-04-20 17:24:53,--,,--,,示例集团财务共享中心（本部）,应付付款单（差旅费）,非自动审批,1
A05,示例集团·戊公司,AP-2026-001725,应付发票,通用报销单（费用报销）,人民币,15233.25,,--,2026-02-11,FSSC审核岗,应付成本组,审核员06,审核驳回,2026-03-22 11:40:02,2026-03-22 11:40:25,2026-03-22 11:45:42,--,,--,,示例集团财务共享中心（本部）,通用报销单（费用报销）,非自动审批,1
A05,示例集团·戊公司,AP-2026-001725,应付发票,通用报销单（费用报销）,人民币,38942.48,,--,2026-02-11,FSSC审核岗,应付成本组,审核员06,审核驳回,2026-03-22 11:40:02,2026-03-22 11:40:25,2026-03-22 11:43:24,--,,--,,示例集团财务共享中心（本部）,通用报销单（费用报销）,非自动审批,1
A05,示例集团·戊公司,AP-2026-001725,应付发票,通用报销单（费用报销）,人民币,134317.88,,--,2026-02-11,FSSC审核岗,应付成本组,审核员06,审核驳回,2026-03-22 11:40:02,2026-03-22 11:40:25,2026-03-22 11:42:38,--,,--,,示例集团财务共享中心（本部）,通用报销单（费用报销）,非自动审批,1
A04,示例集团·丁公司,AP-2026-001726,通用报销单,应付付款单（服务费）,人民币,48593.06,,--,2026-06-15,FSSC审核岗,应付成本组,审核员04,审核通过,2026-01-19 09:17:16,2026-01-19 09:18:51,2026-01-19 09:18:22,2026-01-19 13:09:51,,--,,示例集团财务共享中心（本部）,应付付款单（服务费）,非自动审批,1
A04,示例集团·丁公司,AP-2026-001726,通用报销单,应付付款单（服务费）,人民币,65142.61,,--,2026-06-15,FSSC审核岗,应付成本组,审核员04,审核通过,2026-01-19 09:17:16,2026-01-19 09:18:51,2026-01-19 09:24:46,2026-01-19 12:56:51,,--,,示例集团财务共享中心（本部）,应付付款单（服务费）,非自动审批,1
A04,示例集团·丁公司,AP-2026-001726,通用报销单,应付付款单（服务费）,人民币,240246.47,,--,2026-06-15,FSSC审核岗,应付成本组,审核员04,审核通过,2026-01-19 09:17:16,2026-01-19 09:18:51,2026-01-19 09:25:53,2026-01-19 12:26:51,,--,,示例集团财务共享中心（本部）,应付付款单（服务费）,非自动审批,1
A04,示例集团·丁公司,AP-2026-001728,付款单,应付付款单（服务费）,人民币,4145.83,,--,2026-05-16,FSSC审核岗,应付成本组,审核员07,审核通过,2026-06-03 11:58:28,2026-06-03 11:59:33,2026-06-03 12:05:28,2026-06-03 14:53:33,,--,,示例集团财务共享中心（本部）,应付付款单（服务费）,非自动审批,1
A04,示例集团·丁公司,AP-2026-001728,付款单,应付付款单（服务费）,人民币,100422.21,,--,2026-05-16,FSSC审核岗,应付成本组,审核员07,审核通过,2026-06-03 11:58:28,2026-06-03 11:59:33,2026-06-03 12:00:27,2026-06-03 15:53:33,,--,,示例集团财务共享中心（本部）,应付付款单（服务费）,非自动审批,1
A04,示例集团·丁公司,AP-2026-001728,付款单,应付付款单（服务费）,人民币,720106.16,,--,2026-05-16,FSSC审核岗,应付成本组,审核员07,审核通过,2026-06-03 11:58:28,2026-06-03 11:59:33,2026-06-03 12:03:34,2026-06-03 16:51:33,,--,,示例集团财务共享中心（本部）,应付付款单（服务费）,非自动审批,1
A14,示例集团·子公司丁,AP-2026-001729,付款单,通用报销单（费用报销）,人民币,35326.43,,--,2026-04-18,FSSC审核岗,应付成本组,审核员06,审核通过,2026-05-20 16:49:58,2026-05-20 16:51:20,2026-05-20 16:54:31,2026-05-20 17:42:20,,--,,示例集团财务共享中心（本部）,通用报销单（费用报销）,非自动审批,1
A11,示例集团·子公司甲,AP-2026-001730,付款单,通用报销单（费用报销）,人民币,10488.23,,--,2026-06-22,FSSC审核岗,应付成本组,审核员05,审核通过,2026-03-06 16:24:45,2026-03-06 16:26:29,2026-03-06 16:30:53,2026-03-06 19:28:29,,--,,示例集团财务共享中心（本部）,通用报销单（费用报销）,非自动审批,1
A10,示例集团·癸公司,AP-2026-001731,通用报销单,通用报销单（费用报销）,人民币,34726.88,,--,2026-02-28,FSSC审核岗,应付成本组,审核员04,审核通过,2026-05-10 16:48:42,2026-05-10 16:49:53,2026-05-10 16:49:39,2026-05-10 20:31:53,,--,,示例集团财务共享中心（本部）,通用报销单（费用报销）,非自动审批,1
A02,示例集团·乙公司,AP-2026-001733,通用报销单,应付付款单（服务费）,人民币,7158.7,,--,2026-05-07,FSSC审核岗,应付成本组,审核员02,审核通过,2026-01-10 19:25:18,2026-01-10 19:25:50,2026-01-10 19:32:14,2026-01-10 21:36:50,,--,,示例集团财务共享中心（本部）,应付付款单（服务费）,非自动审批,1
A02,示例集团·乙公司,AP-2026-001733,通用报销单,应付付款单（服务费）,人民币,82121.83,,--,2026-05-07,FSSC审核岗,应付成本组,审核员02,审核通过,2026-01-10 19:25:18,2026-01-10 19:25:50,2026-01-10 19:33:54,2026-01-10 20:47:50,,--,,示例集团财务共享中心（本部）,应付付款单（服务费）,非自动审批,1
A17,示例集团·子公司庚,AP-2026-001734,通用报销单,应付确认单（物料类）,人民币,54004.81,,--,2026-03-02,FSSC审核岗,应付成本组,审核员01,审核驳回,2026-02-01 15:28:40,2026-02-01 15:30:06,2026-02-01 15:28:50,--,,--,,示例集团财务共享中心（本部）,应付确认单（物料类）,非自动审批,1
A17,示例集团·子公司庚,AP-2026-001734,通用报销单,应付确认单（物料类）,人民币,93547.5,,--,2026-03-02,FSSC审核岗,应付成本组,审核员01,审核驳回,2026-02-01 15:28:40,2026-02-01 15:30:06,2026-02-01 15:36:18,--,,--,,示例集团财务共享中心（本部）,应付确认单（物料类）,非自动审批,1
A04,示例集团·丁公司,AP-2026-001736,通用报销单,应付确认单（物料类）,人民币,49824.9,,--,2026-01-24,FSSC审核岗,应付成本组,审核员07,审核通过,2026-04-14 09:59:32,2026-04-14 10:00:21,2026-04-14 10:09:31,2026-04-14 14:16:21,,--,,示例集团财务共享中心（本部）,应付确认单（物料类）,非自动审批,1
A04,示例集团·丁公司,AP-2026-001736,通用报销单,应付确认单（物料类）,人民币,78767.3,,--,2026-01-24,FSSC审核岗,应付成本组,审核员07,审核通过,2026-04-14 09:59:32,2026-04-14 10:00:21,2026-04-14 10:07:41,2026-04-14 12:59:21,,--,,示例集团财务共享中心（本部）,应付确认单（物料类）,非自动审批,1
A07,示例集团·庚公司,AP-2026-001737,通用报销单,应付付款单（差旅费）,人民币,112496.51,,--,2026-01-26,FSSC审核岗,应付成本组,审核员02,审核通过,2026-06-18 10:27:25,2026-06-18 10:29:24,2026-06-18 10:33:08,2026-06-18 11:04:24,,--,,示例集团财务共享中心（本部）,应付付款单（差旅费）,非自动审批,1
A02,示例集团·乙公司,AP-2026-001738,应付发票,应付付款单（差旅费）,人民币,11195.79,,--,2026-06-19,FSSC审核岗,应付成本组,审核员06,审核通过,2026-06-01 16:12:58,2026-06-01 16:14:02,2026-06-01 16:16:10,2026-06-01 20:11:02,,--,,示例集团财务共享中心（本部）,应付付款单（差旅费）,非自动审批,1
A02,示例集团·乙公司,AP-2026-001738,应付发票,应付付款单（差旅费）,人民币,97199.32,,--,2026-06-19,FSSC审核岗,应付成本组,审核员06,审核通过,2026-06-01 16:12:58,2026-06-01 16:14:02,2026-06-01 16:20:57,2026-06-01 19:02:02,,--,,示例集团财务共享中心（本部）,应付付款单（差旅费）,非自动审批,1
A01,示例集团·甲公司,AP-2026-001739,应付发票,应付付款单（材料采购）,人民币,454744.0,,--,2026-03-21,FSSC审核岗,应付成本组,审核员05,审核通过,2026-02-25 10:36:10,2026-02-25 10:36:17,2026-02-25 10:36:44,2026-02-25 15:06:17,,--,,示例集团财务共享中心（本部）,应付付款单（材料采购）,非自动审批,1
A01,示例集团·甲公司,AP-2026-001739,应付发票,应付付款单（材料采购）,人民币,15577.59,,--,2026-03-21,FSSC审核岗,应付成本组,审核员05,审核通过,2026-02-25 10:36:10,2026-02-25 10:36:17,2026-02-25 10:41:21,2026-02-25 14:04:17,,--,,示例集团财务共享中心（本部）,应付付款单（材料采购）,非自动审批,1
A01,示例集团·甲公司,AP-2026-001739,应付发票,应付付款单（材料采购）,人民币,92194.62,,--,2026-03-21,FSSC审核岗,应付成本组,审核员05,审核通过,2026-02-25 10:36:10,2026-02-25 10:36:17,2026-02-25 10:45:04,2026-02-25 14:48:17,,--,,示例集团财务共享中心（本部）,应付付款单（材料采购）,非自动审批,1
A06,示例集团·己公司,AP-2026-001740,应付发票,应付确认单（物料类）,人民币,366802.34,,--,2026-04-09,FSSC审核岗,应付成本组,审核员06,审核通过,2026-05-15 09:10:02,2026-05-15 09:10:14,2026-05-15 09:17:08,2026-05-15 11:26:14,,--,,示例集团财务共享中心（本部）,应付确认单（物料类）,非自动审批,1
A06,示例集团·己公司,AP-2026-001740,应付发票,应付确认单（物料类）,人民币,11883.86,,--,2026-04-09,FSSC审核岗,应付成本组,审核员06,审核通过,2026-05-15 09:10:02,2026-05-15 09:10:14,2026-05-15 09:16:59,2026-05-15 10:44:14,,--,,示例集团财务共享中心（本部）,应付确认单（物料类）,非自动审批,1
A14,示例集团·子公司丁,AP-2026-001741,付款单,通用报销单（费用报销）,人民币,182955.18,,--,2026-06-05,FSSC审核岗,应付成本组,审核员01,审核通过,2026-06-01 20:24:21,2026-06-01 20:25:32,2026-06-01 20:31:59,2026-06-01 20:38:32,,--,,示例集团财务共享中心（本部）,通用报销单（费用报销）,非自动审批,1
A04,示例集团·丁公司,AP-2026-001743,应付发票,应付付款单（服务费）,人民币,43877.91,,--,2026-03-02,FSSC审核岗,应付成本组,审核员02,审核通过,2026-03-11 18:53:50,2026-03-11 18:55:34,2026-03-11 18:55:13,2026-03-11 20:21:34,,--,,示例集团财务共享中心（本部）,应付付款单（服务费）,非自动审批,1
A04,示例集团·丁公司,AP-2026-001744,通用报销单,其他专项付款单,人民币,246686.39,,--,2026-04-23,FSSC审核岗,应付成本组,审核员03,审核通过,2026-05-08 09:14:07,2026-05-08 09:14:14,2026-05-08 09:24:05,2026-05-08 11:10:14,,--,,示例集团财务共享中心（本部）,其他专项付款单,非自动审批,1
A20,示例集团·子公司癸,AP-2026-001745,付款单,应付确认单（物料类）,人民币,18878.14,,--,2026-02-18,FSSC审核岗,应付成本组,审核员07,审核通过,2026-01-09 15:53:55,2026-01-09 15:55:21,2026-01-09 16:01:16,2026-01-09 19:43:21,,--,,示例集团财务共享中心（本部）,应付确认单（物料类）,非自动审批,1
A20,示例集团·子公司癸,AP-2026-001745,付款单,应付确认单（物料类）,人民币,59119.89,,--,2026-02-18,FSSC审核岗,应付成本组,审核员07,审核通过,2026-01-09 15:53:55,2026-01-09 15:55:21,2026-01-09 16:02:19,2026-01-09 19:25:21,,--,,示例集团财务共享中心（本部）,应付确认单（物料类）,非自动审批,1
